line,label
"things wrong but rarely, if ever, admits it. And just as the government builds",1
United States then got a fleeting taste of old-fashioned military glory in the,1
blood libel 235–6,0
of kindness is a bit like the great chain of turtles – it is far from clear where,1
"some painful short-term sacrifice, nationalists might be tempted to put",1
lying.,1
"McIlvenna, Ted 200",0
somehow recreate in the twenty-first century. The Brexiteers dream of,1
destructive tendencies in the parent. Evolution has shaped the Sapiens,1
why the tribes gradually coalesced into a single nation that had the power to,1
"philosophical conjectures, and focus on their own experience and on",1
"and worse still, those immigrants who successfully assimilate are still",1
"twenty-first century, nations find themselves in the same situation as the old",1
177; size and wealth of 176; terrorism and 159,0
"245–6; creativity and 25–8, 32; data ownership and 77–81; dating and",0
heroes – Neo in The Matrix and Truman in The Truman Show – manage to,1
"Jewish Virtual Library, accessed 11 April 2018; Gary LaFree, Laura",0
"immigrationists, these inflated expectations are a large part of the problem.",1
"Somme, Battle of the (1 July, 1916) 160",0
"Mergers don’t always last, as people in London, Edinburgh and Brussels",1
"huge crescent, cross, Star of David or Om on the roof.",1
"version of The Lion King, better known as Hamlet. Yet unlike Simba,",1
followed by millions of fans.,1
This is exactly what makes Europe vibrant and strong. Why should,1
because most backpackers lack the necessary tools and training. Their,1
"Unemployment Debates (Westport, CT: Greenwood Press, 1996), 18–20;",0
expected the empire’s subjects to worship these gods. Wasn’t that a fiction?,1
prevention of nuclear war over the interests of any particular nation.,1
Zen meditation 305–6,0
"in exchange, you will allow me to brainwash you for an hour every day,",1
"structure – but it does not prove that the story is true. (Often, strong beliefs",1
"authority was justified by the liberal story, so the coming technological",1
"conspiracy theories 222, 229",0
the Islamic State also declared that all the Muslims killed by the French air,1
his great god Chemosh in almost the same way that the Old Testament,1
"wanted to insert this word into the Christian profession of faith, while the",1
there is no accepted definition for that. From a purely biological,1
"our attention by providing us with free information, services and",1
years without religions and without nations – they can probably live happily,1
ideologically bankrupt. Vladimir Putin is certainly popular both in Russia,1
people might really need are the tools to connect to their own experiences.,1
"medicines, whereas priests and gurus learn only how to make better",1
"person repeatedly denied that these were Russian troops, and described",1
place? The big question facing humans isn’t ‘what is the meaning of life?’,1
"conclude with simple answers. They aim to stimulate further thinking, and",1
"knowledge, they haven’t left behind any cultural creation – not a poem, nor",1
else. This is fertile ground for violent conflicts. For generations the most,1
"victory in war. Rather, he needs to take away something. Once he convinces",1
a global epidemic of stress.21 As the volatility of the job market and of,1
termination of the Cold War proves that when humans make the right,1
created the entire universe and laid down its laws. He then revealed these,1
Part III: Despair and Hope,0
"exception. As the circle of liberty expanded, the liberal story also came to",1
"when wolf cubs play with one another, they have ‘fair game’ rules. If a cub",1
"gain absolute control over their citizens, even more so than in Nazi",1
"Finland 38, 74",0
"create. During every storm, many unforeseen things happen. Mistakes are",1
AI indicates artificial intelligence.,0
struggling to raise two children in a Mumbai slum is focused on the next,1
Over the millennia humans have developed hundreds of meditation,1
"competing with AI, they could focus on servicing and leveraging AI. For",1
"damage caused by terrorism is negligible, the state could theoretically do",1
the multitudes you ignore every day on the train and in the supermarket.,1
"in 44–9, 55, 217, 220, 230, 297–302; liberty and 44–72; meaning of life",0
subsequent questions about immigration. Since pro-immigrationists think,1
worthy of supreme sacrifices.6,1
is actually working. Are both sides living up to their obligations?,1
passing many laws banning all kinds of activities on the Sabbath. Though,1
"ecological degradation. Instead of praying for miracles, we need to ask what",1
"outrageous tale, you can count on them to stand together in times of crisis.",1
"wars, decline in number of 171–80; technological disruption increases",0
"corporations and banks, and the same currents of capital. If the finance",1
meditation is necessarily religious. Many religions have also made,1
searching and by formulating new social and political models. Could,1
"no such thing as ‘Christian economics’, ‘Muslim economics’ or ‘Hindu",1
this is the first step towards ceasing to generate more suffering.,1
blatant collective arrogance. Humans of all creeds would do well to take,1
machine.,1
claims may well be empirically sound. But all too often people adopt very,1
Mamlakat Nakhangova – a thirteen-year-old Tajik girl who earned the,1
god. Christians act with charity even without believing in the Hindu,1
"the sacrificial horse is the dawn, its eye the sun, its vital force the air, its",1
practical problem of engineering.,1
"Marc Quinn, oil on canvas, © and courtesy Marc Quinn studio",0
"as an existential threat to the French state, because historically the state did",1
The preceding chapters surveyed some of the most important problems and,1
"people are attached to it, the more disappointed and miserable they become",1
with thirty other kids who were all born the same year as you. Every hour,1
"2 John Shinal, ‘Mark Zuckerberg: Facebook can play a role that churches",0
