line,label
the same as his reaction to Agamernnon's renewed offer of gifts after,1
"speared him under the jaw and ear, knocking teeth out,",1
"And brilliant Achilles shook his head at the armies,",1
THE ILIAD,1
And round him Phoebus Apollo brought a dark cloud down,1
weeping warm tears when he saw his steadfast comrade,1
"Antilochus thrust first, speared the horsehair helmet",0
"well as other sites mentioned in Homer, revealed a previously unsus-",1
"your visits much too rare. Follow me in, please,",1
"unz), Phoebus (jee'-bus). The combination aerdoes not produce a diph-",1
"and even if he's too quick with spear or lunging sword,",1
740,1
"streaming on behind them, and strapping golden armor",1
THE EMBASSY TO ACHILLES,1
"PHAENOPS (fee'-nops): (1) father of the Trojans Xanthus and Thoon, 5.169. (2.",0
"She will provoke me, she with her shrill abuse.",1
"ferocious, razoring into flesh and scraping bone",1
"The men were forced to their seats, marshaled into ranks,",1
300,0
FUNERAL GAMES FOR PATROCL1:IS,1
480,1
"Fast as Iphidus was, I raced him to his knees,",1
"Chapter 1, ""The Iliad."" Ithaca and London, 1989.",0
"Achaean, herald of Odysseus. 2.212.",0
If only Artemis had cut her down at the ships--,1
and wrenching it free from Iphidamas' slack grasp,1
"by Great Ajax, 14.598.",0
"his knees went limp as Eurypylus rushed in,",1
before you orphan your son and make your wife a widow.,1
430,1
"Both were gods of the same line. a single father,",1
"I'll never miss my chance!""",1
BOOK 15:,0
Agamemnon never saw him-,1
from the dark world the hound of grisly Death-,1
nonstop and the prey goes screaming on ahead-,1
{IM-68},0
"breeder of stallions, the rugged spearman Imbrius.",1
"when the sweet grip of slumber sets you free.""",1
"that Tydeus' son pulled back, just a little, edging",1
while we stood by and marveled-AchiIles reined us in:,1
"That's how far we outnumber them, I'd say-Achaeans",1
"and anguish caught their hearts to see the Trojans,",1
if Zeus the Master Strategist had not driven,1
break it too. He laments the fate of Sarpedon-and is tempted to save,1
"Never again, I trust, will Achilles yield to you.",1
At once,1
not quite masters yet in the ways of combat.,1
"you, the finest men in all our ranks ...",1
in the old days of peace before the sons of Achaea came-,1
"two men bit the dust, crushed beneath my spear.",1
{S7J-6Q4j,1
560,1
"Hisvoicerang out in tears and the warlords mourned in answer,",1
"The silver Token, and the circled Green",1
"I've learned it all too well. To stand up bravely,",1
BATTLING FOR THE SHIPS,1
"Tydides reared and hurled himself again and again,",1
"But not even then were his men without a captain,",1
"and Polydamas killed Cyllenian Otus outright,",1
the first to the last man-we'll see who wins.,1
With those bleak words Queen Hera took her seat.,1
Bring that man into range and let me spear him!,1
(/65-97/,0
"That man who robbed me of many sons, brave boys.",1
and carry a sacred hundred bulls to Chryse town.,1
"And next he caught Erylaus closing, lunging in-",1
"But Hector rebuked him now, shouting out his name:",1
"""Ajax, since one of the gods who hold Olympus,",1
"annor splattered with blood as Pandarus triumphed,",1
the rest of my comrades offin panic flight.,1
thundering out as battle lines of breakers crash and drag,1
460,1
"And that, that's why the heart inside me aches",1
475,1
"Lord, Albert. TheSinger ofTales. Cambridge, Mass., 1960.",0
"the poem and elsewhere, by the will of Zeus. who is presented to us in",1
and blanching panic swept across the ranks.,1
CALETOR,0
200,0
golden buckles clinching both halves of his breastplate-,1
"Well, you'll never plant your lance in my back",1
"The crier Talthybius, his voice dear as a god's,",1
"looking into the sunlight, he is racked with anguish.",1
"he fell with a crash, his armor rang against him.",1
"Now Strife hurled down the leveler Hate amidst both sides,",1
a handsome funeral feast to meet their hearts' desire.,1
his own son clear of the heavy fighting too.,1
"""By heaven, an awesome miracle right before my eyes!",1
"a single immortal god to save the Argive forces,",1
550,1
"As he turned things over, Apollo stood beside him,",1
"and yet how sure you were! All bluff, cunning with words,",1
"rippling and flaring bright-and shrouding Ida in dark clouds,",1
trim launchers of death. freighted with death,1
I:,1
"raging over Briseis, the girl with lustrous hair,",1
"nothing unfair, beyond what I deserve.",1
NOTES ON THE TRANSLATION,0
disgraceful to share that coward's bed once more.,1
"And shouting squads of Achaeans raced in for the kill,",1
"or enter the spear-throw, or race on sprinting feet.",1
I wouldn't give you a splinter for that man!,1
"if now, in fact, the black cloud of the Trojans",1
"We were all witnesses then. All, at least,",1
blazing to seize his glory.,1
a son of Arisbas. Lycomedes' die-hard friend.,1
nor a single nymph who haunts the rustling groves,1
like inhuman fire raging on through the mountain gorges,1
"his pledges thrown to the winds!""",1
"And mother,",1
How can you hope to garner all the gifts at once?,1
"So off they went, getting some distance on their way",1
and Achilles might fly into fresh rage himself.,1
you claimed your birth from a river's broad stream?,1
"if Apollo had not grudged him all that glory,",1
cutting Patroclus down with hacking bronze,1
lord Apollo rose and addressed the immortal powers:,1
"Friends routed, enemies harrying friends in panic,",1
Or come with a word for me? Does someone need me?,1
"to drink at springs, and the shepherd's heart exults.",1
"men and women watching, as sure-footed, never a slipr ,",1
"Asius son of Hynacus cried in anguish, ""Father Zeus-",1
"I can never escape you. Ah but tell me, Hera,",1
THE ILIAD,1
But let them both bear witness to my loss. . .,1
His mother had borne him along the Sirnois' banks,1
grandfather of Glaucus (I). 6.18 \.,0
"HYDE theye' -dee): region of Maeonia,around Mount Tmolus, 20.439.",0
"So now, I tell you, drop this anger for your son.",1
whip an arrow at this invincible Menelaus-now!,1
"who still informs the gods of all his plans, his schemes?",1
and rinsed the warlords' waiting hands with water.,1
360,1
"husband and father, the beloved protector of his people, the man who",1
just as he rises up in arms-there may be some,1
Later I'll bleed to death inside your walls.,1
"against their sterns, they gave them no way out,",1
"""Father Zeus! To think in all my misery not one god",1
"men of Phthia and HeIlas where the women are a wonder,",1
And Menelaus whose cry could marshal armies,1
concern: many of the champions who fall mortally wounded have been,1
she's the one to stab with my sharp bronze spear.,1
they grappled Trojans and Hector helmed in bronze,1
friend defending friend from headlong slaughter.,1
"some with hides, some with whole live cattle,",1
"but Achilles kept on leaping, higher, desperate now",1
oak and ash and comel with bark stretched taut and hard,1
with Hector son of Priam storming fierce as fire.,1
ZACYNTHUS tza-kin' -thus): island offthe western coast of Greece in the kingdom,0
"he'd halt beside and spur them on: ""My Argives,",1
note 3.332.,0
Patroclus whipped the terror in all their hearts,1
such agonies you have caused me! Ransom?,1
"and shining Hector: a wall of them bulked together,",1
"to fight in the comrades' vanguard, far in front.",1
"CRISA (kreye'-sa): city in Phocis, 2.610.",0
"ination of superfluities over generations, could only be the work of oral",1
"past. is at the center of all human history, find in the Iliad its most",1
"Come now, just wait till these long-haired Achaeans",1
[201-32/,0
"swinging down to his heels, and grasped a spear.",1
"leaning on their spears, still bearing painful wounds,",1
and under glowing torches they brought forth the brides,1
BOOK 13:,0
at the edge of the deep-dug trench outside the rampart.,1
"his equal in rank, our fated shares of the world the same!",1
I fathered hero sons in the wide realm of Troy,1
"there in Pylos, all of us spoiling for a fight.",1
"He seized my foot, he hurled me off the tremendous threshold",1
"a nervous, bristling watch when the dogs get wind",1
Rearing. bolting in terror down the plain,1
The Death of Hector,1
the bloody gear of Dolon. in pledge of the gift,1
but ties our hands and lames our fighting spirit.,1
"that day in Thebes, ringed with tower on tower,",1
Tomorrow Tydeus' son will learn his own strength-,1
"That's Whya fighter prays for kin in his halls,",1
"IDAS (eye' ·das): husband of Marpessa and father of Cleopatra, who contended",0
And powerful Diomedes bowed to her at once:,1
shout him on. slacken your grip and give him rein.,1
840,1
and hordes were cut down at the Argives' hands-the rest.,1
"The Argives rose in horror to hear that boast,",1
both among outland men and those you rule in Troy!,1
"whispering low, for all the world like an old crone,",1
He would not fight the orders of Athena.,1
"burnished, brazen-Achilles' armor that Hector stripped",0
next he strapped the breastplate round his chest,1
Let Zeus give glory to either side he chooses.,1
"Father Zeus, I swear, will never defend the Trojans,",1
"of the Thessalians from Methene. killed by Aeneas, 2.829. (2) Trojan captain,",0
the strongest he sired. the best trained for assault-,1
oPOtS (0' -poh-is): city in Locris. Patrodus' birthplace. 2.621.,0
(24.48-50),0
the dark and terrible oath-stream of the gods.,1
where the gold buckles clasp and breastplates overlap.,1
he'd brought down twenty drivers off their cars.,1
the team in panic. writhing round the brazen point,1
"TROEZENUS (tree-zee'·nus): son of Ceas, father of the Trojan Euphemus, 2.959.",0
"mounting behind his team, and gouged his right shoulder-",1
THE ILIAD,1
driving teams and chariots close in line with his.,1
310,1
Death is your last worry. Put your mind at rest.,1
"even if she's run through, she never slacks her fury",1
"It's not right to batter another deathless god,",1
"splendid and superhuman, flared across the earth,",1
A month-s-but look at us.,1
"town where he acquired Briseis as his share of the booty. See 2.784-88,19.66-",0
"So now the son of noble Telamon, dauntless Ajax",1
the hairs stood bristling all over his gnarled body-,1
rushed in close and reared up to shield him.,1
230,0
and we must leave Priam and all the men of Troy,1
{629-61},0
TRANSLATOR'S PREFACE,0
Odysseus' words still ringing in their ears.,1
"and least of all yourself, a sceptered king.",1
"So fight by the ships, all together. And that comrade",1
